"country_code","country","region","income_class","year","uct_pq","uct_total","cct_pq","cct_total","poverty_gap_reduction"
"KAZ","Kazakhstan","ECS","Upper middle income",2007,2.70382416307343,0.852690256259712,NA,NA,23.5371342196238
"KAZ","Kazakhstan","ECS","Upper middle income",2010,2.01338968137822,0.743593636023805,NA,NA,48.3582206804984
"KAZ","Kazakhstan","ECS","Upper middle income",2014,48.8271614783282,40.1949971697255,NA,NA,77.1312982649947
"KAZ","Kazakhstan","ECS","Upper middle income",2015,25.5074952586118,16.6369619696223,NA,NA,74.3377232221221
"KAZ","Kazakhstan","ECS","Upper middle income",2017,14.3536904028379,8.06137340563348,NA,NA,76.5209305521872
"KAZ","Kazakhstan","ECS","Upper middle income",2018,11.8256280013686,7.10584470734398,NA,NA,77.8130866845152
"KAZ","Kazakhstan","ECS","Upper middle income",2019,17.3819936023018,8.53557595242221,NA,NA,80.6880361473865
"KAZ","Kazakhstan","ECS","Upper middle income",2020,22.0889641013118,10.9269583584142,NA,NA,84.5325345618764
"KAZ","Kazakhstan","ECS","Upper middle income",2021,25.852533435955,12.9282352861247,NA,NA,83.1397670165403
"KEN","Kenya","SSF","Lower middle income",2005,24.3064550452564,12.3275245800705,NA,NA,7.40318707042196
"KEN","Kenya","SSF","Lower middle income",2015,3.42789057146547,1.73276120404316,NA,NA,3.63956901865299
"KIR","Kiribati","EAS","Lower middle income",2019,NA,NA,NA,NA,13.6645514797173
"XKX","Kosovo","ECS","Upper middle income",2006,14.8627772069954,6.04723705463412,NA,NA,43.1771248501676
"XKX","Kosovo","ECS","Upper middle income",2011,27.7844624489457,9.62122866386789,NA,NA,51.1506967338225
"XKX","Kosovo","ECS","Upper middle income",2012,25.5225238496213,9.52024236925927,NA,NA,42.5120398093867
"XKX","Kosovo","ECS","Upper middle income",2013,22.5951900354883,7.89680516164752,NA,NA,42.9453240059385
"XKX","Kosovo","ECS","Upper middle income",2017,19.5405940037114,7.23811472661762,NA,NA,63.3868106899274
"KGZ","Kyrgyz Republic","ECS","Lower middle income",2006,14.3201401603913,6.79087661718,NA,NA,47.2980362835497
"KGZ","Kyrgyz Republic","ECS","Lower middle income",2011,14.628840429841,7.01711603688633,NA,NA,69.3453074991709
"KGZ","Kyrgyz Republic","ECS","Lower middle income",2012,11.1151715216739,6.50162626065975,NA,NA,73.0099814482973
"KGZ","Kyrgyz Republic","ECS","Lower middle income",2013,12.7318087621926,6.51217667323292,NA,NA,74.9179429472352
"KGZ","Kyrgyz Republic","ECS","Lower middle income",2014,15.9176856587261,7.64070758651239,NA,NA,76.7135735132295
"KGZ","Kyrgyz Republic","ECS","Lower middle income",2015,11.3181439323431,7.2776628677494,NA,NA,75.188794413507
"KGZ","Kyrgyz Republic","ECS","Lower middle income",2016,10.9333952238769,7.63359345496274,NA,NA,76.9763850501006
"KGZ","Kyrgyz Republic","ECS","Lower middle income",2017,10.566654734676,7.6193038912769,NA,NA,77.9830406553136
"KGZ","Kyrgyz Republic","ECS","Lower middle income",2018,11.8576766507221,7.46478259259382,NA,NA,79.6394427859832
"KGZ","Kyrgyz Republic","ECS","Lower middle income",2019,12.7088556966128,7.4133241531336,NA,NA,79.3795088588528
"KGZ","Kyrgyz Republic","ECS","Lower middle income",2020,13.3506361701698,7.71692921219424,NA,NA,79.5695728847479
"LAO","Lao PDR","EAS","Lower middle income",2007,NA,NA,NA,NA,4.22049424121894
"LAO","Lao PDR","EAS","Lower middle income",2018,NA,NA,NA,NA,10.9710096714252
"LVA","Latvia","ECS","High income",2008,34.7721680087556,33.4332357928637,NA,NA,71.5137485850431
"LVA","Latvia","ECS","High income",2009,60.7884306404325,45.9007353206044,NA,NA,76.5122348246305
"LSO","Lesotho","SSF","Lower middle income",2017,19.6458589337092,11.8514907584959,NA,NA,52.5734406874405
"LBR","Liberia","SSF","Low income",2014,NA,NA,NA,NA,2.35178665314279
"LBR","Liberia","SSF","Low income",2016,2.63022383933185,1.25887474548618,NA,NA,4.19566675523763
"LTU","Lithuania","ECS","High income",2008,62.4889301479879,51.9721552105927,NA,NA,78.6285767332954
"MWI","Malawi","SSF","Low income",2004,NA,NA,NA,NA,1.82601834182608
"MWI","Malawi","SSF","Low income",2010,NA,NA,NA,NA,0.569349472140319
"MWI","Malawi","SSF","Low income",2013,NA,NA,NA,NA,2.52541928413491
"MWI","Malawi","SSF","Low income",2016,3.22329205859835,2.11924991926423,NA,NA,5.0548964155407
"MWI","Malawi","SSF","Low income",2019,6.92442030008936,4.9549145599624,NA,NA,6.57204348108823
"MYS","Malaysia","EAS","Upper middle income",2008,93.5519975919272,82.6636986186035,NA,NA,21.9663770399304
"MYS","Malaysia","EAS","Upper middle income",2012,90.6972482154045,56.3799138869108,NA,NA,5.63670971923019
"MYS","Malaysia","EAS","Upper middle income",2014,94.9620947359867,70.8515572061449,NA,NA,26.9074337263213
"MYS","Malaysia","EAS","Upper middle income",2016,93.9217143247592,66.9554855625788,NA,NA,28.5860864050269
"MDV","Maldives","SAS","Upper middle income",2004,NA,NA,NA,NA,2.10619839872501
"MDV","Maldives","SAS","Upper middle income",2009,24.6686660868789,23.145561078046,NA,NA,44.7674870013393
"MDV","Maldives","SAS","Upper middle income",2016,NA,NA,4.13980646628535,1.92292787050281,35.0430631132735
"MDV","Maldives","SAS","Upper middle income",2019,NA,NA,5.79555880053478,4.14432706294466,41.1729476135269
"MLI","Mali","SSF","Low income",2009,NA,NA,NA,NA,1.19730365993006
"MLI","Mali","SSF","Low income",2018,2.80422339005351,2.08312153811366,NA,NA,2.94419165770705
"MLI","Mali","SSF","Low income",2021,12.0314913510739,9.83964803397621,NA,NA,6.7712981337566
"MHL","Marshall Islands","EAS","Upper middle income",1999,NA,NA,NA,NA,0.960783553450082
"MHL","Marshall Islands","EAS","Upper middle income",2019,NA,NA,NA,NA,62.6696750869254
"MRT","Mauritania","SSF","Lower middle income",2008,NA,NA,NA,NA,41.49842064301
"MUS","Mauritius","SSF","Upper middle income",2006,7.3781493788848,2.60600435471558,NA,NA,56.2347034976361
"MUS","Mauritius","SSF","Upper middle income",2012,8.84500875264222,3.84989102606457,NA,NA,70.774668125932
"MUS","Mauritius","SSF","Upper middle income",2017,9.69182233497518,3.28580543215878,NA,NA,72.4706932987239
"MEX","Mexico","LCN","Upper middle income",2008,NA,NA,22.3085409471762,9.70429506473936,26.7100462291234
"MEX","Mexico","LCN","Upper middle income",2010,2.78619912580312,1.46394082488744,44.8458941108512,20.3676077682076,41.598837454751
"MEX","Mexico","LCN","Upper middle income",2012,1.82811521767188,1.08771777139371,58.5467888937441,24.2264697774266,38.9205459795765
"MEX","Mexico","LCN","Upper middle income",2014,2.40299911002196,1.29245066090086,47.6045765912998,21.6284439646525,31.1025815500472
"MEX","Mexico","LCN","Upper middle income",2016,2.63265691449767,1.58009332898363,50.4743268423139,22.166255229731,42.1819128735943
"MEX","Mexico","LCN","Upper middle income",2018,0.927514251271946,0.666969261674034,48.7979541229273,22.2139126771562,37.7395181936047
"MEX","Mexico","LCN","Upper middle income",2020,0.107095085410851,0.0931494214274022,26.5508126017617,16.4546404102645,37.4863356992154
"MEX","Mexico","LCN","Upper middle income",2022,NA,NA,31.3798986141057,17.3633385324968,39.9949931232135
"FSM","Micronesia, Fed. Sts.","EAS","Lower middle income",2000,4.61594127985113,6.25432892601284,NA,NA,31.8710254850573
"MDA","Moldova","ECS","Upper middle income",2010,21.3036199627944,11.8671116307295,NA,NA,72.0161110461641
"MDA","Moldova","ECS","Upper middle income",2012,24.6432943842956,13.5676443179618,NA,NA,74.9467088859248
"MDA","Moldova","ECS","Upper middle income",2013,21.0028712432503,12.5169819741246,NA,NA,76.0809872246766
"MDA","Moldova","ECS","Upper middle income",2017,27.9864891232373,15.5662726394775,NA,NA,81.1338952712827
"MDA","Moldova","ECS","Upper middle income",2018,30.4559949157491,16.6536030014459,NA,NA,85.4826833056897
"MNG","Mongolia","EAS","Upper middle income",2007,91.3695088708727,81.3878841505728,NA,NA,65.810332636461
"MNG","Mongolia","EAS","Upper middle income",2009,92.4669139862251,82.2014178249485,NA,NA,70.6909148212685
"MNG","Mongolia","EAS","Upper middle income",2010,87.9410570590273,86.2184437449824,NA,NA,64.2564985536857
"MNG","Mongolia","EAS","Upper middle income",2011,97.8078222724042,98.651155809448,NA,NA,72.8538950810972
"MNG","Mongolia","EAS","Upper middle income",2012,99.7684529944131,99.7858752821508,NA,NA,72.4614756376468
"MNG","Mongolia","EAS","Upper middle income",2014,95.0830606903376,82.9032226366066,NA,NA,66.215508353627
"MNG","Mongolia","EAS","Upper middle income",2016,96.7066865338124,85.2399082945445,NA,NA,73.3109132622278
"MNG","Mongolia","EAS","Upper middle income",2018,96.3105723583857,83.7780022142493,NA,NA,73.4913633871001
"MNG","Mongolia","EAS","Upper middle income",2020,98.3519765153068,83.4465931480339,NA,NA,80.5911855621355
"MNE","Montenegro","ECS","Upper middle income",2011,NA,NA,NA,NA,78.8000105311308
"MNE","Montenegro","ECS","Upper middle income",2012,19.236473972474,7.06175244433042,NA,NA,76.2983292783336
"MNE","Montenegro","ECS","Upper middle income",2013,27.1336928226781,9.56737837333664,NA,NA,77.754010061176
"MNE","Montenegro","ECS","Upper middle income",2014,21.8031858236218,6.49375204954155,NA,NA,81.7147752310935
"MOZ","Mozambique","SSF","Low income",2008,7.67953432119163,5.17386062885989,NA,NA,6.82254905039501
"MOZ","Mozambique","SSF","Low income",2014,1.56771274550336,1.58029112385652,NA,NA,9.32591285912044
"MOZ","Mozambique","SSF","Low income",2019,3.6873373157815,2.40067348891014,NA,NA,5.54022237971115
"MMR","Myanmar","EAS","Lower middle income",2017,10.3804112290422,8.72516083441629,NA,NA,7.28371878588178
"NAM","Namibia","SSF","Upper middle income",2015,25.9698553709777,18.2542297798397,NA,NA,35.699793205958
"NPL","Nepal","SAS","Lower middle income",2010,2.33531618191546,2.14902011840385,NA,NA,13.2829165631423
"NIC","Nicaragua","LCN","Lower middle income",2005,NA,NA,NA,NA,11.2549819068029
"NIC","Nicaragua","LCN","Lower middle income",2009,NA,NA,8.34765028422393,3.86822407698155,5.07760713189857
"NIC","Nicaragua","LCN","Lower middle income",2014,NA,NA,NA,NA,7.35981749391083
"NER","Niger","SSF","Low income",2011,2.57620503769686,2.73622202437838,NA,NA,1.14361957948177
"NER","Niger","SSF","Low income",2014,4.03503882202045,4.03786399286628,NA,NA,1.75659532691243
"NER","Niger","SSF","Low income",2018,NA,NA,NA,NA,0.830862202540605
"NER","Niger","SSF","Low income",2021,7.31475088009352,7.13959761929212,NA,NA,0.951645303893037
"NGA","Nigeria","SSF","Lower middle income",2012,NA,NA,NA,NA,0.579203903334336
"NGA","Nigeria","SSF","Lower middle income",2015,NA,NA,NA,NA,6.9739865977741
"NGA","Nigeria","SSF","Lower middle income",2018,1.29702144135265,0.998666965498135,NA,NA,7.92993502569339
"PAK","Pakistan","SAS","Lower middle income",2007,1.14358362344597,2.59801245177306,NA,NA,15.2191972635488
"PAK","Pakistan","SAS","Lower middle income",2009,11.6895433539078,10.9971871600799,NA,NA,19.6758000005774
"PAK","Pakistan","SAS","Lower middle income",2013,19.7029894250613,11.1955738186767,NA,NA,16.2339293993316
"PAK","Pakistan","SAS","Lower middle income",2015,21.1084136975792,10.3594673999368,NA,NA,18.7774578517564
"PAK","Pakistan","SAS","Lower middle income",2018,20.5367190605854,9.98107672145174,NA,NA,25.0134363207076
"PLW","Palau","EAS","High income",2006,NA,NA,NA,NA,39.5138112127629
"PAN","Panama","LCN","High income",2008,2.4024734735737,3.75601442007181,27.1197626047934,8.76896995333827,16.2740469823893
"PAN","Panama","LCN","High income",2009,NA,NA,31.6295536868753,9.72823930391317,33.6043871148884
"PAN","Panama","LCN","High income",2010,NA,NA,35.1313248513083,13.7167328660152,33.4150112775698
"PAN","Panama","LCN","High income",2011,NA,NA,32.0244656753808,8.85429854270434,32.0794651655239
"PAN","Panama","LCN","High income",2012,NA,NA,32.0406301247776,9.07840248831479,29.4537467742118
"PAN","Panama","LCN","High income",2013,NA,NA,35.0371214534767,9.9561207408713,30.9277793371617
"PAN","Panama","LCN","High income",2014,NA,NA,32.9194698623508,9.02433319381825,29.5303959364195
"PAN","Panama","LCN","High income",2015,NA,NA,35.9461068814379,8.82484201163152,38.5153181737017
"PAN","Panama","LCN","High income",2016,NA,NA,36.0932074870295,9.26145106082642,38.1118214848183
"PAN","Panama","LCN","High income",2017,NA,NA,30.598927134118,7.86553811926579,39.5870071293986
"PAN","Panama","LCN","High income",2018,NA,NA,27.4813576985967,6.62108212691863,37.9479957296687
"PAN","Panama","LCN","High income",2019,NA,NA,25.6224513054961,6.18546852932355,37.4600735927462
"PAN","Panama","LCN","High income",2021,49.2944803328188,47.6295201437096,25.0610001765497,6.04333894143058,53.051479207806
"PAN","Panama","LCN","High income",2023,11.7160921983394,10.8273507623306,23.5390127081638,5.63912133545737,40.7843365972341
"PNG","Papua New Guinea","EAS","Lower middle income",2009,1.85499843560049,3.10633322006396,NA,NA,0.0332404523918668
"PRY","Paraguay","LCN","Upper middle income",2007,NA,NA,NA,NA,2.86883754535569
"PRY","Paraguay","LCN","Upper middle income",2008,NA,NA,7.90695371709528,6.43808005809687,11.1155954490694
"PRY","Paraguay","LCN","Upper middle income",2009,NA,NA,8.21891870083034,2.94760524645619,7.2644376286243
"PRY","Paraguay","LCN","Upper middle income",2010,NA,NA,13.4054055752062,4.55479012719744,6.53803971222244
"PRY","Paraguay","LCN","Upper middle income",2011,NA,NA,6.03205984792815,2.62853918744657,7.37761957363003
"PRY","Paraguay","LCN","Upper middle income",2012,NA,NA,22.6597737949241,6.54935956105866,8.79027397280575
"PRY","Paraguay","LCN","Upper middle income",2013,NA,NA,13.132516879977,4.7209650858572,9.72958753738812
"PRY","Paraguay","LCN","Upper middle income",2014,NA,NA,19.5694995882143,6.74529209369134,11.1167846212766
"PRY","Paraguay","LCN","Upper middle income",2015,NA,NA,26.5002048575336,8.21218484136255,15.4921416414761
"PRY","Paraguay","LCN","Upper middle income",2016,NA,NA,30.9303390397769,10.2685527418114,15.9766058937501
"PRY","Paraguay","LCN","Upper middle income",2017,NA,NA,31.7709807671717,10.6760449170891,18.8097781732984
"PRY","Paraguay","LCN","Upper middle income",2018,NA,NA,31.1435987590786,11.1234707003027,35.7052706365923
"PRY","Paraguay","LCN","Upper middle income",2019,NA,NA,28.6349966155525,10.5507331146301,37.0597309849413
"PRY","Paraguay","LCN","Upper middle income",2020,57.7092452244639,53.2961115989331,26.3436307695764,11.1808273715939,29.0812082593876
"PRY","Paraguay","LCN","Upper middle income",2021,NA,NA,23.5968171528425,9.1122335276326,23.7627280326145
"PRY","Paraguay","LCN","Upper middle income",2022,NA,NA,23.3096288577889,8.96468582528834,21.7194781515841
"PER","Peru","LCN","Upper middle income",2008,NA,NA,29.8420930062808,9.18037974526419,11.4718117897071
"PER","Peru","LCN","Upper middle income",2009,NA,NA,29.6938196744297,9.76045368047786,12.2171004426584
"PER","Peru","LCN","Upper middle income",2010,NA,NA,25.6414652052269,8.24232898678982,11.3747043111997
"PER","Peru","LCN","Upper middle income",2011,NA,NA,29.2581060577907,8.35458313169291,10.0496399489104
"PER","Peru","LCN","Upper middle income",2012,NA,NA,29.0561404761055,8.238051713591,9.83373492777569
"PER","Peru","LCN","Upper middle income",2013,NA,NA,35.7037434461088,10.9951999776496,10.3065815775683
"PER","Peru","LCN","Upper middle income",2014,NA,NA,38.0099260859567,12.0002153064111,10.4771804371822
"PER","Peru","LCN","Upper middle income",2015,NA,NA,42.8327636455902,14.0751317608911,16.7962201995228
"PER","Peru","LCN","Upper middle income",2016,NA,NA,40.9703419795195,13.6232993179738,16.9644226101925
"PER","Peru","LCN","Upper middle income",2017,NA,NA,40.4687436249195,13.0617221777429,17.0587362904664
"PER","Peru","LCN","Upper middle income",2018,10.5993212723959,4.62600775742746,39.1495544350734,12.5664050768508,18.4019514504501
"PER","Peru","LCN","Upper middle income",2019,0.824306377828492,0.456238759420005,36.8414318194157,11.6657966905854,17.2223385129069
"PER","Peru","LCN","Upper middle income",2020,77.3639707748343,66.7331169545708,32.2699926042832,14.5950307633379,30.7185200007772
"PER","Peru","LCN","Upper middle income",2021,84.9004511101612,75.0202783438307,32.1817028232804,14.1325556462338,30.4292083424137
"PER","Peru","LCN","Upper middle income",2022,75.2258471752064,57.9842978627102,29.7700020720534,12.3844084903846,24.2278623624549
"PHL","Philippines","EAS","Lower middle income",2006,NA,NA,NA,NA,4.4508090823948
"PHL","Philippines","EAS","Lower middle income",2013,2.33745285882419,1.49375624991125,50.7538120926525,20.9738469391958,35.2178849010145
"PHL","Philippines","EAS","Lower middle income",2015,NA,NA,56.9440528150921,26.1970415285498,16.4708832542537
"PHL","Philippines","EAS","Lower middle income",2018,NA,NA,47.2279606237967,23.2209666936538,35.7875538241103
"POL","Poland","ECS","High income",2005,60.297674444488,28.6397603622364,NA,NA,85.5523039139223
"POL","Poland","ECS","High income",2006,58.3938372258855,26.7983024662543,NA,NA,85.3510527075258
"POL","Poland","ECS","High income",2007,56.2999645409727,25.8052343160139,NA,NA,84.5730189294411
"POL","Poland","ECS","High income",2008,52.0062388165005,22.8936896521628,NA,NA,84.0833308420479
"POL","Poland","ECS","High income",2009,49.9849255235348,21.0921929831068,NA,NA,84.2573630410318
"POL","Poland","ECS","High income",2010,48.8884361334779,19.369797969846,NA,NA,84.3496455822105
"POL","Poland","ECS","High income",2011,47.6542751284201,18.6127833409743,NA,NA,84.2909681897752
"POL","Poland","ECS","High income",2012,46.9620580143857,18.1381645132413,NA,NA,84.3768016571802
"POL","Poland","ECS","High income",2015,41.0090429892689,15.6490312634485,NA,NA,84.9282707887725
"POL","Poland","ECS","High income",2016,38.1670825645903,16.7190602631108,NA,NA,85.1638276877532
"POL","Poland","ECS","High income",2017,44.4258022467003,23.2423261777038,NA,NA,84.2814240940345
"POL","Poland","ECS","High income",2019,66.8165382136408,46.2929701181617,NA,NA,88.8005635189753
"ROU","Romania","ECS","High income",2008,76.7778352768807,51.9132550634763,NA,NA,82.7358429567728
"ROU","Romania","ECS","High income",2011,79.1560397408111,52.4256113726615,NA,NA,85.3585674534522
"ROU","Romania","ECS","High income",2012,79.1079326904824,52.5757032377028,NA,NA,84.5066344015628
"ROU","Romania","ECS","High income",2016,79.6442617910717,51.1152184145082,NA,NA,84.6103550464881
"ROU","Romania","ECS","High income",2019,75.1745652355734,51.28820675049,NA,NA,84.4614673343991
"ROU","Romania","ECS","High income",2020,75.3292740995203,50.690810655604,NA,NA,85.3811696398114
"ROU","Romania","ECS","High income",2021,75.643982484694,49.9598038967399,NA,NA,85.4256000249132
"RUS","Russian Federation","ECS","High income",2014,63.9811395874638,57.6682032247258,NA,NA,66.0602430099991
"RUS","Russian Federation","ECS","High income",2015,64.1782715584875,57.6725047256713,NA,NA,64.9392380034958
"RUS","Russian Federation","ECS","High income",2016,68.7783506136894,59.0627124268909,NA,NA,64.1628402443898
"RUS","Russian Federation","ECS","High income",2017,67.6425897384404,57.1583164926036,NA,NA,72.2991977527881
"RWA","Rwanda","SSF","Low income",2005,NA,NA,NA,NA,0.722560071399302
"RWA","Rwanda","SSF","Low income",2010,0.886730204408935,0.758469611342089,NA,NA,4.46819366414242
"RWA","Rwanda","SSF","Low income",2013,1.53222588247458,1.09349768150647,NA,NA,10.0119049676578
"WSM","Samoa","EAS","Lower middle income",2008,NA,NA,NA,NA,39.8124592228929
"SEN","Senegal","SSF","Lower middle income",2011,NA,NA,NA,NA,4.6675223281597
"SEN","Senegal","SSF","Lower middle income",2018,26.472240606251,15.9915044839026,NA,NA,3.67632242595619
"SEN","Senegal","SSF","Lower middle income",2021,16.1054577516089,11.6903772404202,25.6907182238654,14.1811178960877,3.34828522678653
"SRB","Serbia","ECS","Upper middle income",2007,21.3034022594197,10.3593113109206,NA,NA,77.4854158221147
"SRB","Serbia","ECS","Upper middle income",2010,24.8635968820722,10.3547916548999,NA,NA,82.0732289851512
"SRB","Serbia","ECS","Upper middle income",2013,25.8268241305248,10.956696620552,NA,NA,81.2863139078992
"SRB","Serbia","ECS","Upper middle income",2015,26.9667130765946,11.6021284919955,NA,NA,82.4163811934872
"SRB","Serbia","ECS","Upper middle income",2018,21.217564494101,7.99663414601813,NA,NA,83.8566960712459
"SRB","Serbia","ECS","Upper middle income",2019,19.4873089556197,7.62101221283407,NA,NA,81.9457398464587
"SRB","Serbia","ECS","Upper middle income",2021,13.4706242332255,5.62929216089887,NA,NA,82.5299876539911
"SRB","Serbia","ECS","Upper middle income",2022,12.2117074667707,4.76830049960559,NA,NA,80.4781074642466
"SLE","Sierra Leone","SSF","Low income",2018,7.71433471717453,6.9407516814259,NA,NA,2.40237711040902
"SVK","Slovak Republic","ECS","High income",2009,85.9847355645823,57.2526478330392,NA,NA,78.994972696916
"SLB","Solomon Islands","EAS","Lower middle income",2005,1.10697292212998,1.66450777565671,NA,NA,3.55237237501186
"ZAF","South Africa","SSF","Upper middle income",2005,71.8156350104486,43.2043083367881,NA,NA,72.4308885409353
"ZAF","South Africa","SSF","Upper middle income",2010,74.0982312204546,44.9519556210778,NA,NA,66.8470035264637
"ZAF","South Africa","SSF","Upper middle income",2014,82.6229669052228,51.9784111882205,NA,NA,74.1601489595039
"ZAF","South Africa","SSF","Upper middle income",2016,86.290195071701,57.3995099921168,NA,NA,13.5473971251643
"ZAF","South Africa","SSF","Upper middle income",2018,92.078813507002,56.9930707198488,NA,NA,11.4881909150695
"ZAF","South Africa","SSF","Upper middle income",2019,86.6431997739359,59.3512459599402,NA,NA,15.3591465166642
"ZAF","South Africa","SSF","Upper middle income",2020,89.4145578780304,62.0189939943027,NA,NA,8.51533719581011
"ZAF","South Africa","SSF","Upper middle income",2021,86.5419351970755,58.7984611920676,NA,NA,12.0199788814172
"SSD","South Sudan","SSF","Low income",2009,0.880968041919648,1.82425380022246,NA,NA,0.0934175786090869
"LKA","Sri Lanka","SAS","Lower middle income",2006,51.2278675613062,28.9322089271824,NA,NA,26.2802223859588
"LKA","Sri Lanka","SAS","Lower middle income",2009,43.6974304271218,22.7934290552775,NA,NA,24.1161831086727
"LKA","Sri Lanka","SAS","Lower middle income",2012,36.5984763518615,18.8463340618355,NA,NA,26.4905637395912
"LKA","Sri Lanka","SAS","Lower middle income",2016,37.3037565596761,19.0224167006033,NA,NA,33.9680622482222
"LKA","Sri Lanka","SAS","Lower middle income",2019,38.3215413082462,20.9884577735958,NA,NA,36.9696046153102
"SDN","Sudan","SSF","Low income",2009,2.44192484468786,1.28702726111963,NA,NA,0.070961357339045
"SYR","Syrian Arab Republic","MEA","Low income",2003,NA,NA,NA,NA,28.3975675404044
"STP","São Tomé and Príncipe","SSF","Lower middle income",2017,3.88559198924673,2.86245464845511,NA,NA,2.38528354428629
"TJK","Tajikistan","ECS","Lower middle income",2011,NA,NA,NA,NA,20.497109570336
"TZA","Tanzania","SSF","Lower middle income",2012,NA,NA,NA,NA,1.29804396643184
"TZA","Tanzania","SSF","Lower middle income",2014,NA,NA,NA,NA,1.70020886504205
"THA","Thailand","EAS","Upper middle income",2006,1.64167858696163,1.06731483155268,NA,NA,0.584343399687003
"THA","Thailand","EAS","Upper middle income",2009,1.44479662141788,1.16478705914576,NA,NA,25.4167827214861
"THA","Thailand","EAS","Upper middle income",2011,11.0239927771557,6.91382463024203,NA,NA,35.7433349571505
"THA","Thailand","EAS","Upper middle income",2013,4.77969333627874,3.07765007364337,NA,NA,34.7477022873158
"THA","Thailand","EAS","Upper middle income",2017,19.0062444563628,21.4992559692712,NA,NA,26.4932803993871
"THA","Thailand","EAS","Upper middle income",2019,75.5343452360479,53.2959547499145,NA,NA,29.1348252344591
"THA","Thailand","EAS","Upper middle income",2021,87.1710476716206,73.3762118309334,NA,NA,34.3231882718439
"TLS","Timor-Leste","EAS","Lower middle income",2007,NA,NA,NA,NA,17.836739311844
"TGO","Togo","SSF","Low income",2011,NA,NA,NA,NA,2.10229562847363
"TGO","Togo","SSF","Low income",2018,NA,NA,NA,NA,2.52321451209064
"TGO","Togo","SSF","Low income",2021,11.0318906542361,9.18033944216181,NA,NA,4.04574306127195
"TUN","Tunisia","MEA","Lower middle income",2010,11.7946128845215,8.32749176025391,NA,NA,1.73249089717865
"TUN","Tunisia","MEA","Lower middle income",2015,NA,NA,15.6825992906039,7.88530728778843,0.922430903019969
"TUN","Tunisia","MEA","Lower middle income",2021,NA,NA,16.2504366666357,8.59487658083251,1.68487929110347
"TUR","Türkiye","ECS","Upper middle income",2004,11.2429140593311,7.30253119856387,NA,NA,50.2188288927598
"TUR","Türkiye","ECS","Upper middle income",2005,3.4538955268246,1.51867591658378,NA,NA,50.2416060660858
"TUR","Türkiye","ECS","Upper middle income",2006,7.31131430609834,2.54321730741381,NA,NA,51.0442471152976
"TUR","Türkiye","ECS","Upper middle income",2007,10.8326140364084,3.12756915470069,NA,NA,50.8723036985927
"TUR","Türkiye","ECS","Upper middle income",2008,15.5576381437113,4.39032322647986,NA,NA,51.463796117505
"TUR","Türkiye","ECS","Upper middle income",2009,17.627264853137,5.45374273931661,NA,NA,51.6240953454439
"TUR","Türkiye","ECS","Upper middle income",2010,21.5719416315693,6.4623491227328,NA,NA,53.2960390309134
"TUR","Türkiye","ECS","Upper middle income",2011,21.7808177285221,6.44080584899098,NA,NA,54.7503961732278
"TUR","Türkiye","ECS","Upper middle income",2012,18.4569539197096,4.92473012532134,NA,NA,58.350782772426
"TUR","Türkiye","ECS","Upper middle income",2013,20.3271337304049,5.75839274686593,NA,NA,57.9992221296824
"TUR","Türkiye","ECS","Upper middle income",2014,20.6730285412645,5.8411827431614,NA,NA,59.7262360407683
"TUR","Türkiye","ECS","Upper middle income",2015,25.4985820373311,6.95271379210545,NA,NA,60.205638714052
"TUR","Türkiye","ECS","Upper middle income",2016,24.6297756528492,7.15562670303156,NA,NA,62.4258115461864
"TUR","Türkiye","ECS","Upper middle income",2017,24.0390491897417,7.18517995667648,NA,NA,64.5275081057495
"TUR","Türkiye","ECS","Upper middle income",2018,18.2322065752862,5.58447177617431,NA,NA,63.3433002764864
"TUR","Türkiye","ECS","Upper middle income",2019,18.8067609898253,5.18410032887242,NA,NA,62.9875847558178
"UGA","Uganda","SSF","Low income",2009,NA,NA,NA,NA,0.340234151788025
"UGA","Uganda","SSF","Low income",2012,0.96297096951782,1.53715580380417,NA,NA,1.10722705263151
"UGA","Uganda","SSF","Low income",2016,0.455521668352257,0.642201135484781,NA,NA,0.875879101107183
"UKR","Ukraine","ECS","Upper middle income",2006,29.1246627415022,16.1916778380502,NA,NA,80.0076039214349
"UKR","Ukraine","ECS","Upper middle income",2011,33.4477074606229,20.1880784460529,NA,NA,84.7061640199158
"UKR","Ukraine","ECS","Upper middle income",2012,32.5114838365393,20.3398598234924,NA,NA,86.5122105176497
"UKR","Ukraine","ECS","Upper middle income",2013,33.5665125809972,21.5439037679357,NA,NA,86.3116787656247
"UKR","Ukraine","ECS","Upper middle income",2015,36.1186901649983,23.0957182860421,NA,NA,81.2148871057342
"UKR","Ukraine","ECS","Upper middle income",2016,28.852094132156,22.0220332891859,NA,NA,75.5743311743634
"UKR","Ukraine","ECS","Upper middle income",2017,34.470442029912,22.1050772646099,NA,NA,82.3654370159191
"UKR","Ukraine","ECS","Upper middle income",2018,35.0392976987879,22.3686741093513,NA,NA,81.2734191567517
"UKR","Ukraine","ECS","Upper middle income",2019,NA,NA,NA,NA,79.3615448804589
"UKR","Ukraine","ECS","Upper middle income",2020,NA,NA,NA,NA,81.8125479960152
"URY","Uruguay","LCN","High income",2008,8.04770490083953,15.7658542497073,63.0070601788268,30.028852543725,60.3150225848819
"URY","Uruguay","LCN","High income",2009,6.16540955142752,15.0756378796169,79.5734911720551,38.6616337411248,52.7679731452407
